year,country,class,amount
2006,FR,A,6845
2006,FR,B,4976
2006,FR,C,7840
2006,FR,D,794
2006,FR,E,771
2006,FR,F,2392
2006,FR,G,2085
2006,FR,H,2599
2006,GB,A,2037
2006,GB,B,2747
2006,GB,C,3634
2006,GB,D,570
2006,GB,E,492
2006,GB,F,1238
2006,GB,G,1141
2006,GB,H,1216
2006,GR,A,43
2006,GR,B,48
2006,GR,C,112
2006,GR,D,13
2006,GR,E,15
2006,GR,F,18
2006,GR,G,25
2006,GR,H,28
2006,HR,A,22
2006,HR,B,15
2006,HR,C,31
2006,HR,D,4
2006,HR,E,5
2006,HR,F,3
2006,HR,G,17
2006,HR,H,12
2006,HU,A,113
2006,HU,B,97
2006,HU,C,154
2006,HU,D,16
2006,HU,E,19
2006,HU,F,36
2006,HU,G,59
2006,HU,H,51
2006,IE,A,108
2006,IE,B,198
2006,IE,C,280
2006,IE,D,49
2006,IE,E,41
2006,IE,F,85
2006,IE,G,135
2006,IE,H,111
2006,IS,A,13
2006,IS,B,19
2006,IS,C,21
2006,IS,D,2
2006,IS,E,2
2006,IS,F,6
2006,IS,G,8
2006,IS,H,4
2006,IT,A,1802
2006,IT,B,1978
2006,IT,C,3255
2006,IT,D,277
2006,IT,E,398
2006,IT,F,960
2006,IT,G,1251
2006,IT,H,1200
2006,LI,A,16
2006,LI,B,5
2006,LI,C,9
2006,LI,D,2
2006,LI,E,1
2006,LI,G,9
2006,LI,H,4
2006,LT,A,6
2006,LT,B,5
2006,LT,C,7
2006,LT,E,2
2006,LT,F,1
2006,LT,G,10
2006,LT,H,1
2006,LU,A,34
2006,LU,B,36
2006,LU,C,36
2006,LU,D,5
2006,LU,E,9
2006,LU,F,29
2006,LU,G,21
2006,LU,H,18
2006,LV,A,22
2006,LV,B,9
2006,LV,C,10
2006,LV,D,1
2006,LV,E,3
2006,LV,F,4
2006,LV,G,6
2006,LV,H,8
2006,NL,A,1325
2006,NL,B,1194
2006,NL,C,1599
2006,NL,D,244
2006,NL,E,266
2006,NL,F,566
2006,NL,G,845
2006,NL,H,932
2006,NO,A,127
2006,NO,B,178
2006,NO,C,216
2006,NO,D,32
2006,NO,E,37
2006,NO,F,109
2006,NO,G,186
2006,NO,H,320
2006,PL,A,128
2006,PL,B,175
2006,PL,C,93
2006,PL,D,11
2006,PL,E,32
2006,PL,F,52
2006,PL,G,80
2006,PL,H,82
2006,PT,A,43
2006,PT,B,64
2006,PT,C,106
2006,PT,D,5
2006,PT,E,10
2006,PT,F,45
2006,PT,G,46
2006,PT,H,28
2006,RO,A,22
2006,RO,B,31
2006,RO,C,23
2006,RO,D,3
2006,RO,E,4
2006,RO,F,11
2006,RO,G,13
2006,RO,H,11
2006,RU,A,419
2006,RU,B,361
2006,RU,C,411
2006,RU,D,51
2006,RU,E,51
2006,RU,F,173
2006,RU,G,366
2006,RU,H,730
2006,SE,A,861
2006,SE,B,893
2006,SE,C,1038
2006,SE,D,149
2006,SE,E,158
2006,SE,F,460
2006,SE,G,750
2006,SE,H,1182
2006,SI,A,126
2006,SI,B,51
2006,SI,C,89
2006,SI,D,3
2006,SI,E,15
2006,SI,F,32
2006,SI,G,22
2006,SI,H,31
2006,SK,A,17
2006,SK,B,10
2006,SK,C,24
2006,SK,D,3
2006,SK,E,4
2006,SK,F,11
2006,SK,G,14
2006,SK,H,27
2007,AT,A,1030
2007,AT,B,951
2007,AT,C,1412
2007,AT,D,134
2007,AT,E,144
2007,AT,F,522
2007,AT,G,561
2007,AT,H,500
2007,BE,A,552
2007,BE,B,601
2007,BE,C,844
2007,BE,D,75
2007,BE,E,122
2007,BE,F,265
2007,BE,G,289
2007,BE,H,277
2007,BG,A,14
2007,BG,B,15
2007,BG,C,27
2007,BG,D,1
2007,BG,E,5
2007,BG,F,5
2007,BG,G,2
2007,BG,H,15
2007,CH,A,1489
2007,CH,B,1441
2007,CH,C,2037
2007,CH,D,209
2007,CH,E,277
2007,CH,F,674
2007,CH,G,671
2007,CH,H,650
2007,CZ,A,112
2007,CZ,B,149
2007,CZ,C,190
2007,CZ,D,20
2007,CZ,E,25
2007,CZ,F,109
2007,CZ,G,116
2007,CZ,H,91
2007,DE,A,31280
2007,DE,B,25310
2007,DE,C,38658
2007,DE,D,3846
2007,DE,E,3860
2007,DE,F,12435
2007,DE,G,14108
2007,DE,H,13974
2007,DK,A,412
2007,DK,B,438
2007,DK,C,493
2007,DK,D,57
2007,DK,E,60
2007,DK,F,192
2007,DK,G,202
2007,DK,H,131
2007,EE,A,13
2007,EE,B,35
2007,EE,C,30
2007,EE,D,7
2007,EE,E,6
2007,EE,F,16
2007,EE,G,10
2007,EE,H,7
2007,ES,A,645
2007,ES,B,931
2007,ES,C,1066
2007,ES,D,103
2007,ES,E,124
2007,ES,F,388
2007,ES,G,378
2007,ES,H,399
2007,FI,A,868
2007,FI,B,1219
2007,FI,C,1646
2007,FI,D,162
2007,FI,E,154
2007,FI,F,624
2007,FI,G,497
2007,FI,H,426
2007,FR,A,7459
2007,FR,B,5450
2007,FR,C,8434
2007,FR,D,850
2007,FR,E,755
2007,FR,F,2286
2007,FR,G,2161
2007,FR,H,2778
2007,GB,A,3387
2007,GB,B,3576
2007,GB,C,2022
2007,GB,D,319
2007,GB,E,963
2007,GB,F,1425
2007,GB,G,1357
2007,GB,H,1218
2007,GR,A,66
2007,GR,B,52
2007,GR,C,96
2007,GR,D,10
2007,GR,E,8
2007,GR,F,37
2007,GR,G,28
2007,GR,H,18
2007,HR,A,24
2007,HR,B,15
2007,HR,C,33
2007,HR,D,4
2007,HR,E,1
2007,HR,F,8
2007,HR,G,1
2007,HR,H,19
2007,HU,A,120
2007,HU,B,150
2007,HU,C,190
2007,HU,D,8
2007,HU,E,33
2007,HU,F,48
2007,HU,G,69
2007,HU,H,82
2007,IE,A,167
2007,IE,B,230
2007,IE,C,249
2007,IE,D,19
2007,IE,E,54
2007,IE,F,104
2007,IE,G,118
2007,IE,H,71
2007,IS,A,2
2007,IS,B,10
2007,IS,C,12
2007,IS,D,1
2007,IS,E,3
2007,IS,F,2
2007,IS,G,2
2007,IS,H,4
2007,IT,A,1584
2007,IT,B,2066
2007,IT,C,2698
2007,IT,D,266
2007,IT,E,359
2007,IT,F,960
2007,IT,G,1613
2007,IT,H,1487
2007,LI,A,12
2007,LI,B,11
2007,LI,C,19
2007,LI,F,7
2007,LI,G,3
2007,LI,H,4
2007,LT,A,7
2007,LT,B,3
2007,LT,C,9
2007,LT,F,10
2007,LT,G,8
2007,LT,H,16
2007,LU,A,28
2007,LU,B,49
2007,LU,C,39
2007,LU,D,5
2007,LU,E,7
2007,LU,F,17
2007,LU,G,13
2007,LU,H,19
2007,LV,A,17
2007,LV,B,18
2007,LV,C,17
2007,LV,D,1
2007,LV,E,4
2007,LV,F,7
2007,LV,G,12
2007,LV,H,8
2007,NL,A,1406
2007,NL,B,1330
2007,NL,C,1702
2007,NL,D,254
2007,NL,E,231
2007,NL,F,586
2007,NL,G,761
2007,NL,H,740
2007,NO,A,179
2007,NO,B,277
2007,NO,C,209
2007,NO,D,45
2007,NO,E,68
2007,NO,F,127
2007,NO,G,132
2007,NO,H,137
2007,PL,A,157
2007,PL,B,221
2007,PL,C,92
2007,PL,D,21
2007,PL,E,62
2007,PL,F,99
2007,PL,G,114
2007,PL,H,107
2007,PT,A,83
2007,PT,B,51
2007,PT,C,64
2007,PT,D,18
2007,PT,E,22
2007,PT,F,40
2007,PT,G,29
2007,PT,H,26
2007,RO,A,28
2007,RO,B,47
2007,RO,C,41
2007,RO,D,7
2007,RO,E,9
2007,RO,F,27
2007,RO,G,30
2007,RO,H,24
2007,RU,A,329
2007,RU,B,542
2007,RU,C,664
2007,RU,D,66
2007,RU,E,73
2007,RU,F,271
2007,RU,G,379
2007,RU,H,452
2007,SE,A,1117
2007,SE,B,1257
2007,SE,C,1524
2007,SE,D,141
2007,SE,E,197
2007,SE,F,707
2007,SE,G,723
2007,SE,H,807
2007,SI,A,53
2007,SI,B,64
2007,SI,C,149
2007,SI,D,26
2007,SI,E,9
2007,SI,F,53
2007,SI,G,32
2007,SI,H,31
2007,SK,A,21
2007,SK,B,22
2007,SK,C,33
2007,SK,D,5
2007,SK,E,3
2007,SK,F,22
2007,SK,G,36
2007,SK,H,17
2008,AT,A,661
2008,AT,B,1095
2008,AT,C,1135
2008,AT,D,108
2008,AT,E,182
2008,AT,F,634
2008,AT,G,663
2008,AT,H,580
2008,BE,A,558
2008,BE,B,662
2008,BE,C,773
2008,BE,D,105
2008,BE,E,109
2008,BE,F,289
2008,BE,G,306
2008,BE,H,283
2008,BG,A,9
2008,BG,B,23
2008,BG,C,33
2008,BG,D,4
2008,BG,E,4
2008,BG,F,9
2008,BG,G,12
2008,BG,H,24
2008,CH,A,1227
2008,CH,B,1489
2008,CH,C,1918
2008,CH,D,199
2008,CH,E,264
2008,CH,F,832
2008,CH,G,890
2008,CH,H,842
2008,CZ,A,133
2008,CZ,B,166
2008,CZ,C,231
2008,CZ,D,22
2008,CZ,E,32
2008,CZ,F,60
2008,CZ,G,125
2008,CZ,H,98
2008,DE,A,20065
2008,DE,B,31772
2008,DE,C,34031
2008,DE,D,3730
2008,DE,E,5028
2008,DE,F,15782
2008,DE,G,18524
2008,DE,H,16342
2008,DK,A,412
2008,DK,B,404
2008,DK,C,433
2008,DK,D,46
2008,DK,E,72
2008,DK,F,199
2008,DK,G,228
2008,DK,H,245
2008,EE,A,25
2008,EE,B,33
2008,EE,C,33
2008,EE,D,11
2008,EE,E,9
2008,EE,F,24
2008,EE,G,18
2008,EE,H,9
2008,ES,A,669
2008,ES,B,985
2008,ES,C,1073
2008,ES,D,99
2008,ES,E,174
2008,ES,F,479
2008,ES,G,503
2008,ES,H,580
2008,FI,A,918
2008,FI,B,1190
2008,FI,C,1727
2008,FI,D,177
2008,FI,E,152
2008,FI,F,509
2008,FI,G,523
2008,FI,H,569
2008,FR,A,6557
2008,FR,B,5807
2008,FR,C,8709
2008,FR,D,759
2008,FR,E,1025
2008,FR,F,2995
2008,FR,G,3715
2008,FR,H,3287
2008,GB,A,3131
2008,GB,B,2452
2008,GB,C,3284
2008,GB,D,269
2008,GB,E,415
2008,GB,F,1277
2008,GB,G,1562
2008,GB,H,1594
2008,GR,A,48
2008,GR,B,80
2008,GR,C,81
2008,GR,D,6
2008,GR,E,7
2008,GR,F,34
2008,GR,G,41
2008,GR,H,34
2008,HR,A,17
2008,HR,B,33
2008,HR,C,30
2008,HR,D,3
2008,HR,E,3
2008,HR,F,9
2008,HR,G,19
2008,HR,H,12
2008,HU,A,95
2008,HU,B,146
2008,HU,C,187
2008,HU,D,23
2008,HU,E,30
2008,HU,F,72
2008,HU,G,115
2008,HU,H,67
2008,IE,A,183
2008,IE,B,219
2008,IE,C,254
2008,IE,D,22
2008,IE,E,37
2008,IE,F,104
2008,IE,G,136
2008,IE,H,121
2008,IS,A,3
2008,IS,B,8
2008,IS,C,10
2008,IS,D,1
2008,IS,F,1
2008,IS,G,1
2008,IS,H,2
2008,IT,A,1880
2008,IT,B,2476
2008,IT,C,3269
2008,IT,D,256
2008,IT,E,326
2008,IT,F,1050
2008,IT,G,1447
2008,IT,H,1237
2008,LI,A,13
2008,LI,B,18
2008,LI,C,23
2008,LI,D,2
2008,LI,E,4
2008,LI,F,10
2008,LI,G,7
2008,LI,H,11
2008,LT,A,18
2008,LT,B,13
2008,LT,C,18
2008,LT,E,7
2008,LT,F,2
2008,LT,G,6
2008,LT,H,16
2008,LU,A,44
2008,LU,B,37
2008,LU,C,47
2008,LU,D,4
2008,LU,E,2
2008,LU,F,21
2008,LU,G,32
2008,LU,H,25
2008,LV,A,21
2008,LV,B,11
2008,LV,C,17
2008,LV,D,1
2008,LV,E,8
2008,LV,F,11
2008,LV,G,14
2008,LV,H,13
2008,NL,A,1235
2008,NL,B,1387
2008,NL,C,1694
2008,NL,D,164
2008,NL,E,247
2008,NL,F,715
2008,NL,G,790
2008,NL,H,755
2008,NO,A,188
2008,NO,B,294
2008,NO,C,252
2008,NO,D,40
2008,NO,E,50
2008,NO,F,145
2008,NO,G,108
2008,NO,H,138
2008,PL,A,184
2008,PL,B,228
2008,PL,C,119
2008,PL,D,31
2008,PL,E,99
2008,PL,F,100
2008,PL,G,130
2008,PL,H,124
2008,PT,A,59
2008,PT,B,90
2008,PT,C,63
2008,PT,D,20
2008,PT,E,16
2008,PT,F,37
2008,PT,G,44
2008,PT,H,43
2008,RO,A,51
2008,RO,B,67
2008,RO,C,45
2008,RO,D,9
2008,RO,E,9
2008,RO,F,24
2008,RO,G,38
2008,RO,H,41
2008,RU,A,375
2008,RU,B,527
2008,RU,C,445
2008,RU,D,41
2008,RU,E,92
2008,RU,F,304
2008,RU,G,297
2008,RU,H,291
2008,SE,A,990
2008,SE,B,1275
2008,SE,C,1530
2008,SE,D,136
2008,SE,E,202
2008,SE,F,691
2008,SE,G,760
2008,SE,H,750
2008,SI,A,57
2008,SI,B,85
2008,SI,C,123
2008,SI,D,9
2008,SI,E,21
2008,SI,F,26
2008,SI,G,42
2008,SI,H,31
2008,SK,A,27
2008,SK,B,28
2008,SK,C,26
2008,SK,D,1
2008,SK,E,10
2008,SK,F,9
2008,SK,G,21
2008,SK,H,23
2009,AT,A,700
2009,AT,B,1251
2009,AT,C,853
2009,AT,D,163
2009,AT,E,297
2009,AT,F,745
2009,AT,G,630
2009,AT,H,638
2009,BE,A,333
2009,BE,B,629
2009,BE,C,527
2009,BE,D,55
2009,BE,E,110
2009,BE,F,323
2009,BE,G,335
2009,BE,H,313
2009,BG,A,18
2009,BG,B,20
2009,BG,C,17
2009,BG,E,4
2009,BG,F,13
2009,BG,G,9
2009,BG,H,10
2009,CH,A,975
2009,CH,B,1662
2009,CH,C,1592
2009,CH,D,213
2009,CH,E,329
2009,CH,F,990
2009,CH,G,914
2009,CH,H,942
2009,CZ,A,85
2009,CZ,B,189
2009,CZ,C,111
2009,CZ,D,10
2009,CZ,E,43
2009,CZ,F,113
2009,CZ,G,89
2009,CZ,H,88
2009,DE,A,17663
2009,DE,B,35335
2009,DE,C,20942
2009,DE,D,4619
2009,DE,E,7598
2009,DE,F,19264
2009,DE,G,14960
2009,DE,H,17131
2009,DK,A,276
2009,DK,B,447
2009,DK,C,418
2009,DK,D,52
2009,DK,E,74
2009,DK,F,215
2009,DK,G,245
2009,DK,H,255
2009,EE,A,27
2009,EE,B,39
2009,EE,C,42
2009,EE,D,7
2009,EE,E,8
2009,EE,F,20
2009,EE,G,25
2009,EE,H,31
2009,ES,A,600
2009,ES,B,1051
2009,ES,C,852
2009,ES,D,136
2009,ES,E,213
2009,ES,F,608
2009,ES,G,514
2009,ES,H,632
2009,FI,A,839
2009,FI,B,1291
2009,FI,C,992
2009,FI,D,123
2009,FI,E,205
2009,FI,F,705
2009,FI,G,658
2009,FI,H,724
2009,FR,A,4130
2009,FR,B,7160
2009,FR,C,7687
2009,FR,D,771
2009,FR,E,1195
2009,FR,F,3894
2009,FR,G,4125
2009,FR,H,3450
2009,GB,A,1731
2009,GB,B,2964
2009,GB,C,2881
2009,GB,D,349
2009,GB,E,510
2009,GB,F,1564
2009,GB,G,1773
2009,GB,H,1650
2009,GR,A,38
2009,GR,B,54
2009,GR,C,52
2009,GR,D,3
2009,GR,E,18
2009,GR,F,28
2009,GR,G,49
2009,GR,H,38
2009,HR,A,12
2009,HR,B,17
2009,HR,C,9
2009,HR,D,5
2009,HR,E,4
2009,HR,F,10
2009,HR,G,6
2009,HR,H,15
2009,HU,A,96
2009,HU,B,188
2009,HU,C,130
2009,HU,D,27
2009,HU,E,51
2009,HU,F,123
2009,HU,G,81
2009,HU,H,122
2009,IE,A,133
2009,IE,B,246
2009,IE,C,261
2009,IE,D,30
2009,IE,E,40
2009,IE,F,110
2009,IE,G,148
2009,IE,H,127
2009,IS,A,1
2009,IS,B,7
2009,IS,C,15
2009,IS,E,3
2009,IS,F,5
2009,IS,G,3
2009,IS,H,4
2009,IT,A,1470
2009,IT,B,2797
2009,IT,C,2980
2009,IT,D,337
2009,IT,E,453
2009,IT,F,1361
2009,IT,G,1685
2009,IT,H,1489
2009,LI,A,8
2009,LI,B,10
2009,LI,C,21
2009,LI,D,1
2009,LI,E,4
2009,LI,F,10
2009,LI,G,8
2009,LI,H,7
2009,LT,A,7
2009,LT,B,10
2009,LT,C,15
2009,LT,E,5
2009,LT,F,1
2009,LT,G,8
2009,LT,H,6
2009,LU,A,23
2009,LU,B,46
2009,LU,C,37
2009,LU,D,6
2009,LU,E,16
2009,LU,F,34
2009,LU,G,16
2009,LU,H,19
2009,LV,A,5
2009,LV,B,36
2009,LV,C,12
2009,LV,E,7
2009,LV,F,14
2009,LV,G,18
2009,LV,H,20
2009,NL,A,931
2009,NL,B,1506
2009,NL,C,1540
2009,NL,D,190
2009,NL,E,224
2009,NL,F,786
2009,NL,G,960
2009,NL,H,871
2009,NO,A,195
2009,NO,B,345
2009,NO,C,221
2009,NO,D,34
2009,NO,E,43
2009,NO,F,168
2009,NO,G,146
2009,NO,H,169
2009,PL,A,220
2009,PL,B,310
2009,PL,C,198
2009,PL,D,32
2009,PL,E,81
2009,PL,F,181
2009,PL,G,138
2009,PL,H,112
2009,PT,A,56
2009,PT,B,81
2009,PT,C,73
2009,PT,D,12
2009,PT,E,9
2009,PT,F,51
2009,PT,G,26
2009,PT,H,53
2009,RO,A,44
2009,RO,B,77
2009,RO,C,57
2009,RO,D,14
2009,RO,E,13
2009,RO,F,40
2009,RO,G,43
2009,RO,H,41
2009,RU,A,313
2009,RU,B,592
2009,RU,C,281
2009,RU,D,73
2009,RU,E,107
2009,RU,F,326
2009,RU,G,285
2009,RU,H,375
2009,SE,A,746
2009,SE,B,1356
2009,SE,C,1055
2009,SE,D,189
2009,SE,E,276
2009,SE,F,763
2009,SE,G,733
2009,SE,H,789
2009,SI,A,40
2009,SI,B,62
2009,SI,C,72
2009,SI,D,9
2009,SI,E,15
2009,SI,F,35
2009,SI,G,39
2009,SI,H,36
2009,SK,A,11
2009,SK,B,31
2009,SK,C,10
2009,SK,D,4
2009,SK,E,11
2009,SK,F,17
2009,SK,G,14
2009,SK,H,8
2010,AT,A,588
2010,AT,B,1198
2010,AT,C,573
2010,AT,D,144
2010,AT,E,268
2010,AT,F,800
2010,AT,G,584
2010,AT,H,761
2010,BE,A,356
2010,BE,B,741
2010,BE,C,418
2010,BE,D,81
2010,BE,E,135
2010,BE,F,362
2010,BE,G,311
2010,BE,H,349
2010,BG,A,25
2010,BG,B,15
2010,BG,C,10
2010,BG,E,6
2010,BG,F,18
2010,BG,G,11
2010,BG,H,15
2010,CH,A,991
2010,CH,B,2134
2010,CH,C,1019
2010,CH,D,248
2010,CH,E,418
2010,CH,F,1195
2010,CH,G,966
2010,CH,H,1131
2010,CZ,A,78
2010,CZ,B,206
2010,CZ,C,99
2010,CZ,D,24
2010,CZ,E,20
2010,CZ,F,141
2010,CZ,G,91
2010,CZ,H,127
2010,DE,A,14036
2010,DE,B,31180
2010,DE,C,17110
2010,DE,D,3927
2010,DE,E,5304
2010,DE,F,19025
2010,DE,G,16131
2010,DE,H,22559
2010,DK,A,253
2010,DK,B,437
2010,DK,C,249
2010,DK,D,63
2010,DK,E,94
2010,DK,F,218
2010,DK,G,198
2010,DK,H,271
2010,EE,A,19
2010,EE,B,30
2010,EE,C,25
2010,EE,D,9
2010,EE,E,11
2010,EE,F,21
2010,EE,G,39
2010,EE,H,44
2010,ES,A,618
2010,ES,B,1169
2010,ES,C,639
2010,ES,D,131
2010,ES,E,215
2010,ES,F,652
2010,ES,G,530
2010,ES,H,617
2010,FI,A,634
2010,FI,B,1338
2010,FI,C,651
2010,FI,D,150
2010,FI,E,244
2010,FI,F,813
2010,FI,G,638
2010,FI,H,929
2010,FR,A,4232
2010,FR,B,8579
2010,FR,C,4798
2010,FR,D,1039
2010,FR,E,2032
2010,FR,F,4912
2010,FR,G,3818
2010,FR,H,4861
2010,GB,A,1731
2010,GB,B,3479
2010,GB,C,1782
2010,GB,D,409
2010,GB,E,780
2010,GB,F,1919
2010,GB,G,1527
2010,GB,H,1969
2010,GR,A,37
2010,GR,B,61
2010,GR,C,31
2010,GR,D,6
2010,GR,E,6
2010,GR,F,39
2010,GR,G,11
2010,GR,H,24
2010,HR,A,19
2010,HR,B,24
2010,HR,C,11
2010,HR,D,3
2010,HR,E,2
2010,HR,F,8
2010,HR,G,10
2010,HR,H,15
2010,HU,A,107
2010,HU,B,202
2010,HU,C,108
2010,HU,D,22
2010,HU,E,51
2010,HU,F,105
2010,HU,G,110
2010,HU,H,106
2010,IE,A,154
2010,IE,B,285
2010,IE,C,140
2010,IE,D,33
2010,IE,E,67
2010,IE,F,168
2010,IE,G,120
2010,IE,H,202
2010,IS,A,6
2010,IS,B,11
2010,IS,C,4
2010,IS,D,1
2010,IS,E,4
2010,IS,F,9
2010,IS,G,8
2010,IS,H,12
2010,IT,A,1591
2010,IT,B,3005
2010,IT,C,1662
2010,IT,D,396
2010,IT,E,701
2010,IT,F,1765
2010,IT,G,1419
2010,IT,H,1537
2010,LI,A,9
2010,LI,B,18
2010,LI,C,10
2010,LI,E,4
2010,LI,F,11
2010,LI,G,4
2010,LI,H,6
2010,LT,A,4
2010,LT,B,12
2010,LT,C,13
2010,LT,E,2
2010,LT,F,14
2010,LT,G,5
2010,LT,H,11
2010,LU,A,28
2010,LU,B,70
2010,LU,C,26
2010,LU,D,7
2010,LU,E,7
2010,LU,F,48
2010,LU,G,28
2010,LU,H,32
2010,LV,A,11
2010,LV,B,27
2010,LV,C,16
2010,LV,D,2
2010,LV,E,9
2010,LV,F,20
2010,LV,G,20
2010,LV,H,27
2010,NL,A,782
2010,NL,B,1616
2010,NL,C,868
2010,NL,D,212
2010,NL,E,365
2010,NL,F,873
2010,NL,G,816
2010,NL,H,850
2010,NO,A,114
2010,NO,B,297
2010,NO,C,175
2010,NO,D,35
2010,NO,E,53
2010,NO,F,157
2010,NO,G,157
2010,NO,H,184
2010,PL,A,132
2010,PL,B,378
2010,PL,C,225
2010,PL,D,39
2010,PL,E,82
2010,PL,F,238
2010,PL,G,198
2010,PL,H,285
2010,PT,A,38
2010,PT,B,75
2010,PT,C,42
2010,PT,D,15
2010,PT,E,20
2010,PT,F,60
2010,PT,G,37
2010,PT,H,63
2010,RO,A,49
2010,RO,B,93
2010,RO,C,66
2010,RO,D,17
2010,RO,E,6
2010,RO,F,55
2010,RO,G,33
2010,RO,H,53
2010,RU,A,310
2010,RU,B,759
2010,RU,C,465
2010,RU,D,76
2010,RU,E,128
2010,RU,F,432
2010,RU,G,444
2010,RU,H,461
2010,SE,A,618
2010,SE,B,1374
2010,SE,C,755
2010,SE,D,168
2010,SE,E,221
2010,SE,F,785
2010,SE,G,721
2010,SE,H,981
2010,SI,A,31
2010,SI,B,90
2010,SI,C,68
2010,SI,D,8
2010,SI,E,6
2010,SI,F,45
2010,SI,G,43
2010,SI,H,84
2010,SK,A,22
2010,SK,B,34
2010,SK,C,16
2010,SK,D,8
2010,SK,E,6
2010,SK,F,27
2010,SK,G,20
2010,SK,H,37
2011,AT,A,571
2011,AT,B,977
2011,AT,C,535
2011,AT,D,108
2011,AT,E,189
2011,AT,F,493
2011,AT,G,446
2011,AT,H,517
2011,BE,A,325
2011,BE,B,687
2011,BE,C,448
2011,BE,D,102
2011,BE,E,138
2011,BE,F,395
2011,BE,G,319
2011,BE,H,447
2011,BG,A,26
2011,BG,B,16
2011,BG,C,14
2011,BG,D,5
2011,BG,E,9
2011,BG,F,15
2011,BG,G,4
2011,BG,H,17
2011,CH,A,923
2011,CH,B,1714
2011,CH,C,1082
2011,CH,D,248
2011,CH,E,301
2011,CH,F,901
2011,CH,G,757
2011,CH,H,1094
2011,CZ,A,122
2011,CZ,B,186
2011,CZ,C,112
2011,CZ,D,21
2011,CZ,E,42
2011,CZ,F,97
2011,CZ,G,84
2011,CZ,H,115
2011,DE,A,14151
2011,DE,B,22075
2011,DE,C,14750
2011,DE,D,2270
2011,DE,E,4655
2011,DE,F,12886
2011,DE,G,9638
2011,DE,H,11710
2011,DK,A,226
2011,DK,B,504
2011,DK,C,337
2011,DK,D,65
2011,DK,E,98
2011,DK,F,278
2011,DK,G,210
2011,DK,H,293
2011,EE,A,22
2011,EE,B,42
2011,EE,C,28
2011,EE,D,10
2011,EE,E,11
2011,EE,F,37
2011,EE,G,16
2011,EE,H,23
2011,ES,A,723
2011,ES,B,1207
2011,ES,C,773
2011,ES,D,138
2011,ES,E,205
2011,ES,F,650
2011,ES,G,475
2011,ES,H,644
2011,FI,A,723
2011,FI,B,1395
2011,FI,C,920
2011,FI,D,208
2011,FI,E,283
2011,FI,F,743
2011,FI,G,615
2011,FI,H,817
2011,FR,A,3579
2011,FR,B,8210
2011,FR,C,4614
2011,FR,D,1138
2011,FR,E,1325
2011,FR,F,4904
2011,FR,G,4185
2011,FR,H,6033
2011,GB,A,1619
2011,GB,B,3468
2011,GB,C,1916
2011,GB,D,470
2011,GB,E,673
2011,GB,F,2091
2011,GB,G,1699
2011,GB,H,2225
2011,GR,A,47
2011,GR,B,53
2011,GR,C,42
2011,GR,D,6
2011,GR,E,13
2011,GR,F,34
2011,GR,G,32
2011,GR,H,50
2011,HR,A,17
2011,HR,B,20
2011,HR,C,17
2011,HR,E,6
2011,HR,F,8
2011,HR,G,17
2011,HR,H,22
2011,HU,A,104
2011,HU,B,175
2011,HU,C,136
2011,HU,D,20
2011,HU,E,24
2011,HU,F,84
2011,HU,G,72
2011,HU,H,102
2011,IE,A,141
2011,IE,B,289
2011,IE,C,158
2011,IE,D,29
2011,IE,E,60
2011,IE,F,200
2011,IE,G,157
2011,IE,H,158
2011,IS,A,10
2011,IS,B,21
2011,IS,C,15
2011,IS,D,3
2011,IS,E,2
2011,IS,F,1
2011,IS,G,8
2011,IS,H,13
2011,IT,A,1141
2011,IT,B,2442
2011,IT,C,1461
2011,IT,D,420
2011,IT,E,478
2011,IT,F,1495
2011,IT,G,1320
2011,IT,H,1788
2011,LI,A,7
2011,LI,B,14
2011,LI,C,15
2011,LI,D,5
2011,LI,E,6
2011,LI,F,11
2011,LI,G,5
2011,LI,H,12
2011,LT,A,15
2011,LT,B,11
2011,LT,C,2
2011,LT,E,4
2011,LT,F,3
2011,LT,G,5
2011,LT,H,4
2011,LU,A,57
2011,LU,B,55
2011,LU,C,51
2011,LU,D,17
2011,LU,E,10
2011,LU,F,33
2011,LU,G,36
2011,LU,H,38
2011,LV,A,7
2011,LV,B,19
2011,LV,C,14
2011,LV,E,3
2011,LV,F,2
2011,LV,G,28
2011,LV,H,17
2011,NL,A,730
2011,NL,B,1534
2011,NL,C,942
2011,NL,D,235
2011,NL,E,287
2011,NL,F,942
2011,NL,G,647
2011,NL,H,934
2011,NO,A,159
2011,NO,B,259
2011,NO,C,189
2011,NO,D,65
2011,NO,E,62
2011,NO,F,176
2011,NO,G,166
2011,NO,H,196
2011,PL,A,287
2011,PL,B,454
2011,PL,C,303
2011,PL,D,33
2011,PL,E,84
2011,PL,F,234
2011,PL,G,230
2011,PL,H,286
2011,PT,A,44
2011,PT,B,89
2011,PT,C,51
2011,PT,D,7
2011,PT,E,10
2011,PT,F,42
2011,PT,G,29
2011,PT,H,58
2011,RO,A,73
2011,RO,B,75
2011,RO,C,61
2011,RO,D,5
2011,RO,E,14
2011,RO,F,55
2011,RO,G,56
2011,RO,H,74
2011,RU,A,529
2011,RU,B,863
2011,RU,C,477
2011,RU,D,80
2011,RU,E,159
2011,RU,F,356
2011,RU,G,369
2011,RU,H,465
2011,SE,A,784
2011,SE,B,1413
2011,SE,C,904
2011,SE,D,184
2011,SE,E,283
2011,SE,F,819
2011,SE,G,716
2011,SE,H,860
